video_id,channel_id,channel_name,duration_sec,category,video_url
8jtsUxg5TOI,UCg2xdE9HQt7WD9F7RYhJ3cg,Shykh Seraj,4698.0,Talk-show,https://youtu.be/8jtsUxg5TOI?si=XxgwrfGz05qvCGgV
8v-eNjGs3WY,UCmCCTsDl-eCKw91shC7ZmMw,Desh TV News,1907.0,Talk-show,https://www.youtube.com/watch?v=8v-eNjGs3WY
8va89owg-Yw,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,2854.0,Audio-book,https://www.youtube.com/watch?v=8va89owg-Yw
9-jaIj6BZMw,UCb6GZRguRFOmUbaqrDT9ZiA,Fatra Entertainment,7151.0,Movie,https://www.youtube.com/watch?v=9-jaIj6BZMw
92o3bnDY7Xc,UCID-e04-H5Luw7tKq25QS-w,Tahsan Khan,325.0,Music,https://www.youtube.com/watch?v=92o3bnDY7Xc
9A4B_2jWAsY,UC9nuJbEL-AMJLLqc2-ej8xQ,Bongo,4128.0,Talk-show,https://www.youtube.com/watch?v=9A4B_2jWAsY
9BD8DlZB5OQ,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,3007.0,Audio-book,https://www.youtube.com/watch?v=9BD8DlZB5OQ
9BlUl19a4Qw,UCDSr1O03HqPGQmQpukxeCPw,Bangla Audiobook,1569.0,Audio-book,https://www.youtube.com/watch?v=9BlUl19a4Qw
9EY7l3oeTgQ,UC1LNRAsWgw_Pcc2mCJfoOjA,Bangla Sahitto,3093.0,Audio-book,https://www.youtube.com/watch?v=9EY7l3oeTgQ
9I9zIJ66GiY,UCBA6OI6vEDK13jfoiuX694A,Onnorokom Pathshala,4481.0,Education,https://www.youtube.com/watch?v=9I9zIJ66GiY
9O-NeTv4XxE,UCJJYxWhu77PG_o7nbU_2tXQ,Audio Book Bangla by Faheem,7348.0,Audio-book,https://www.youtube.com/watch?v=9O-NeTv4XxE
9Sh4Pl3IbBA,UCA4y9g_GRdNrZLH_u5LLSdw,BanglaVision NEWS,2883.0,Talk-show,https://www.youtube.com/watch?v=9Sh4Pl3IbBA
9aQKbjXTIPs,UCNNbS9UTVrtezVUD398xGJA,Jatra Pagol,6596.0,Comedy / Satire,https://www.youtube.com/watch?v=9aQKbjXTIPs
9cMl0BK6zrg,UCAz6rveBalVnE6qTmfQnvyQ,Channel i Tv,7049.0,Talk-show,https://www.youtube.com/watch?v=9cMl0BK6zrg&list=PLpkqfP6xSum4TCmErqidtxX1rxWpVuHBA
9rZ8eZtuU2o,UChFYpBlY-nHelvEtoR42erw,SB Cinema Hall,8383.0,Movie,https://www.youtube.com/watch?v=9rZ8eZtuU2o
9zdFYnt9pmU,UCCmRFttgBHqER_H2M-7rTgA,SONY AATH - CARTOON AATH,1232.0,Cartoon,https://www.youtube.com/watch?v=9zdFYnt9pmU
A-hyyRv8ms8,UC946f-5n5X3Ylg7R5PuaUxg,Binge,6207.0,Movie,https://www.youtube.com/watch?v=A-hyyRv8ms8
A3OpG6AeFRs,UCN6sm8iHiPd0cnoUardDAnw,Jamuna TV,2725.0,Talk-show,https://www.youtube.com/watch?v=A3OpG6AeFRs
ABHffvY32HU,UCb6GZRguRFOmUbaqrDT9ZiA,Fatra Entertainment,7716.0,Movie,https://www.youtube.com/watch?v=ABHffvY32HU
AFsG2JP3uyc,UC4TirhUjxScWpuLyPQxph7w,Islamic Waz HD TV,3587.0,Waz,https://www.youtube.com/watch?v=AFsG2JP3uyc
AGq_Fn0bWEY,UCqle5cwtPckB2N8sSQoynwg,Global TV Online,4018.0,Natok,https://www.youtube.com/watch?v=AGq_Fn0bWEY
AOV67dbwdvg,UC5uRU31CY02ncfREI758orw,Technique Easy Education,559.0,Education,https://www.youtube.com/watch?v=AOV67dbwdvg
APGfIJj1LHc,UCPihnmmuYscyPAIQVkVuegA,VHF TV,1584.0,Comedy / Satire,https://www.youtube.com/watch?v=APGfIJj1LHc
AUn_AqPMCy4,UCjar4HMbjkbSu1vN1jtKiyQ,Bangla TV News,3634.0,Talk-show,https://www.youtube.com/watch?v=AUn_AqPMCy4
A_vM7HR6ES0,UCuaKfe_NyVViSRTx25VhkWQ,Kabbik - Bangla Audiobook,2445.0,Audio-book,https://www.youtube.com/watch?v=A_vM7HR6ES0
AaAI0nM7mg8,UCN6sm8iHiPd0cnoUardDAnw,Jamuna TV,2628.0,Talk-show,https://www.youtube.com/watch?v=AaAI0nM7mg8
AcPq-jlwF1Y,UCYfTpKVP5YQ7t7p6_eJhSEQ,Shikho,5338.0,Education,https://www.youtube.com/watch?v=AcPq-jlwF1Y
Ada8BhAvd0I,UCKkco3ii64aHLMb8JilZP5g,Golpo Toru ред ржЧрж▓рзНржк рждрж░рзБ,2523.0,Audio-book,https://www.youtube.com/watch?v=Ada8BhAvd0I
Afd0GobMMXc,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,4792.0,Audio-book,https://www.youtube.com/watch?v=Afd0GobMMXc
AqHf-ajYde8,UCA4y9g_GRdNrZLH_u5LLSdw,BanglaVision NEWS,4277.0,Talk-show,https://www.youtube.com/watch?v=AqHf-ajYde8
AtXbnGVQURI,UC3wfNI_ZipV1Nihswf540oA,Capital Drama,4276.0,Natok,https://www.youtube.com/watch?v=AtXbnGVQURI
AvhkpBfF9qc,UChwyDLuBze2wMrKHdKzoOLQ,Barishal Media,322.0,Regional / Dialect,https://www.youtube.com/watch?v=AvhkpBfF9qc
Ax8T7ZJpaxo,UC3ZEA143iMgN2y-AAoUV-jg,Shikkhok Batayon,398.0,Education,https://www.youtube.com/watch?v=Ax8T7ZJpaxo
AxVmcPyGhVE,UCdYbJlKkHcVZJWaPQKxcXrQ,Sabbir Ahmed Podcast,523.0,Podcast,https://www.youtube.com/watch?v=AxVmcPyGhVE
AzD83pTd38E,UCR9-c_ryeb4OM_I3c3zUFYw,Bangladeshi Food Reviewer,2108.0,Vlog,https://youtu.be/AzD83pTd38E?si=rc57L4QCvmuoqmgm
B0mp8A2CwIw,UCR9-c_ryeb4OM_I3c3zUFYw,Bangladeshi Food Reviewer,1707.0,Vlog,https://www.youtube.com/watch?v=B0mp8A2CwIw
B33MZ4AmtwY,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,2760.0,Audio-book,https://www.youtube.com/watch?v=B33MZ4AmtwY
B5hbaTGbyUk,UCrOUqyU99P-HZOS6bSCd96g,AudioKothon with RAJIA,3088.0,Audio-book,https://www.youtube.com/watch?v=B5hbaTGbyUk
BDvCC1TqhME,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,2793.0,Audio-book,https://www.youtube.com/watch?v=BDvCC1TqhME
BHLasI0xL1o,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,3159.0,Audio-book,https://www.youtube.com/watch?v=BHLasI0xL1o
BIxL_VThMNk,UCvfyHZq6Y_o6iANeXLbFTlA,Muhammad Gulam Saruar,4900.0,Natok,https://www.youtube.com/watch?v=BIxL_VThMNk&list=TLPQMzEwMTIwMjYaoIPyaJs79Q&index=78
BJY9oviF4uQ,UCql6nzU1vRapqcL1OVj7pbQ,Mr. Mixer's World,2697.0,Vlog,https://www.youtube.com/watch?v=BJY9oviF4uQ
BJrXMwNM58g,UCig6MgICx3g8p3IHZM45oEA,Nagorik TV,483.0,Political,https://www.youtube.com/watch?v=BJrXMwNM58g
BPSDM-K6vEE,UCLuCzWaofEfyQXYI3qR8IdA,সিনেময় - CineMoy,2204.0,Movie,https://www.youtube.com/watch?v=BPSDM-K6vEE
BQCtepBaUtQ,UCVXJp9pl2leF5GtkLZlCA3g,রাজনীতির কথা,1450.0,Talk-show,https://www.youtube.com/watch?v=BQCtepBaUtQ
BRaTjnoRpdg,UCsjSRfeVFmJcps2Bki1dRCw,NTV Drama,1265.0,Natok,https://www.youtube.com/watch?v=BRaTjnoRpdg
BU0YHWbsjZA,UCKSJ5rTXq-pYgAmAOhVS_zQ,The Daily Star,3905.0,Waz,https://www.youtube.com/watch?v=BU0YHWbsjZA&list=TLPQMzEwMTIwMjY_kwTWGkzuxQ&index=2
BUJlIShyojw,UCo7FBXJMYW6kQPBXlTTls7w,RTV Drama,327.0,Natok,https://www.youtube.com/watch?v=BUJlIShyojw
BbrvxbscaGk,UCJJYxWhu77PG_o7nbU_2tXQ,Audio Book Bangla by Faheem,4719.0,Audio-book,https://www.youtube.com/watch?v=BbrvxbscaGk
BfiNNo7CAJU,UCiCnPY--pbn5S8JkJdV2PbQ,Bengali Movies- Angel Digital,9156.0,Movie,https://www.youtube.com/watch?v=BfiNNo7CAJU
BiiDNrBSwew,UCmzj6hXrPZ_AwIZ8lgo-HuQ,Sunday Suspense,6095.0,Natok,https://www.youtube.com/watch?v=BiiDNrBSwew
BjzAFuOnQ70,UCUh7FWSUooPK7NFb9_G3GnQ,New Star House,7138.0,Movie,https://www.youtube.com/watch?v=BjzAFuOnQ70
Bo0Ra8O5EOA,UCjar4HMbjkbSu1vN1jtKiyQ,Bangla TV News,3718.0,Talk-show,https://www.youtube.com/watch?v=Bo0Ra8O5EOA
BwfFDR1B5Lw,UCXScA8j4CSiil4wWAUonUnw,MetroMan,2173.0,Vlog,https://www.youtube.com/watch?v=BwfFDR1B5Lw
C0kSXKNUM1U,UCot6_4CL7KESSNiDcjeBFCw,Chorki,2954.0,Talk-show,https://www.youtube.com/watch?v=C0kSXKNUM1U
C6umfXTYwWA,UC1iwdTRSV1Z2DMopttg8ocA,RDC Banglar Geeti,5307.0,Music,https://www.youtube.com/watch?v=C6umfXTYwWA
CC4P12E7Dic,UCxStLx7yb96MGBfIMo20x7Q,Mizanur Rahman Azhari,3863.0,Waz,https://www.youtube.com/watch?v=CC4P12E7Dic
CF13xsoeQPs,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,2520.0,Audio-book,https://www.youtube.com/watch?v=CF13xsoeQPs
CXh1WelOLYc,UC9jsDC5iXnPBrRXAIGmbIQQ,Chatgaiya Natok,3576.0,Natok,https://www.youtube.com/watch?v=CXh1WelOLYc
CXse72HeG6k,UCsCZzTEv38j8OcZaQp-y5DQ,GTV Drama,3091.0,Natok,https://www.youtube.com/watch?v=CXse72HeG6k
ChjLDeN88sY,UCHLqIOMPk20w-6cFgkA90jw,Channel 24,4205.0,News,https://www.youtube.com/watch?v=ChjLDeN88sY
CvdQbExv0q0,UCwO2IsXSjviAoYnaYS2dAhQ,NTV Shows,4834.0,Comedy / Satire,https://www.youtube.com/watch?v=CvdQbExv0q0
CzNineSSiV8,UCKkco3ii64aHLMb8JilZP5g,Golpo Toru ред ржЧрж▓рзНржк рждрж░рзБ,2966.0,Audio-book,https://www.youtube.com/watch?v=CzNineSSiV8
CzbG247Nhhs,UCxStLx7yb96MGBfIMo20x7Q,Mizanur Rahman Azhari,5568.0,Waz,https://www.youtube.com/watch?v=CzbG247Nhhs
D-Nq97GeTmY,UC6ste91HnrLSpgNIoQ12IjQ,Channel S,1507.0,Talk-show,https://www.youtube.com/watch?v=D-Nq97GeTmY
D3r_szyZXXw,UCjIi0uZg4h5Ar8gvLDTrGwA,GTV News,3924.0,Talk-show,https://www.youtube.com/watch?v=D3r_szyZXXw
D54GZSEGIFQ,UCccHjrZ3Db_471nivPDiICQ,Tasneem Khalil,681.0,News,https://www.youtube.com/watch?v=D54GZSEGIFQ
D6aj8f5YNnc,UC5csuMwNPRsU9AWOSr94wmg,ETV Talk Show,2675.0,Talk-show,https://www.youtube.com/watch?v=D6aj8f5YNnc
DAdUVv-wzrc,UC4TirhUjxScWpuLyPQxph7w,Islamic Waz HD TV,3934.0,Waz,https://www.youtube.com/watch?v=DAdUVv-wzrc
DCKBYiKs62s,UCJJYxWhu77PG_o7nbU_2tXQ,Audio Book Bangla by Faheem,6657.0,Audio-book,https://www.youtube.com/watch?v=DCKBYiKs62s
DH4Q90iWWAY,UCFX0lAkJUQwRP19Oi4BN6bA,Salahuddin Sumon,2674.0,Vlog,https://www.youtube.com/watch?v=DH4Q90iWWAY
DNNs_O9da8A,UCkOyj7Zu2EKcxeaew2_27TA,Sylheti Media,2946.0,Talk-show,https://www.youtube.com/watch?v=DNNs_O9da8A
DPc8irpOSIc,UCaE9aMdlRomFYL4LkGhC1FQ,NAF Entertainment,4642.0,Natok,https://www.youtube.com/watch?v=DPc8irpOSIc
DQ3FZYjcyVg,UCEXwc6mNh7Lakj6lX-7a2Mg,Anisul Islam,3887.0,Education,https://www.youtube.com/watch?v=DQ3FZYjcyVg
DTzFGx9Z66c,UCtqhyXrC2qP-x40NrL4bPRw,ONLINE TV BANGLA,4725.0,Commentary,https://www.youtube.com/watch?v=DTzFGx9Z66c
DUEAfs1B_iM,UCID-e04-H5Luw7tKq25QS-w,G Series,376.0,Music,https://www.youtube.com/watch?v=DUEAfs1B_iM
DWN8LkcJOV0,UCuaKfe_NyVViSRTx25VhkWQ,Kabbik - Bangla Audiobook,2304.0,Audio-book,https://www.youtube.com/watch?v=DWN8LkcJOV0
DaQ3zp8bg5o,UCQyKlrdETUrI2oW-ZyxPDWg,BK NEWS 24,1378.0,Talk-show,https://www.youtube.com/watch?v=DaQ3zp8bg5o
DeJ4fa5CAhQ,UC3wfNI_ZipV1Nihswf540oA,Capital Drama,5801.0,Natok,https://www.youtube.com/watch?v=DeJ4fa5CAhQ
Dg-Pn7Ga-8s,UCz8RV3ySqP3SmgQFZzceVPg,Asad Noor,667.0,Comedy / Satire,https://www.youtube.com/watch?v=Dg-Pn7Ga-8s
DiR2VWLO8mY,UCU4Uktpp66ktdZvJReUbwng,Anisha Kirtan Bangla,2202.0,Music,https://www.youtube.com/watch?v=DiR2VWLO8mY
DiykNPw99gI,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,4982.0,Audio-book,https://www.youtube.com/watch?v=DiykNPw99gI
DqZKWkxaFd0,UCR9-c_ryeb4OM_I3c3zUFYw,Bangladeshi Food Reviewer,2105.0,Vlog,https://youtu.be/DqZKWkxaFd0?si=UaQuz3px70jDuHCe
DsU8Rc1wU84,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,2744.0,Audio-book,https://www.youtube.com/watch?v=DsU8Rc1wU84
Dul848LMqC4,UCsCVsu1LB4vl2b2RB7OM_ww,S ♡ Lifestyle ꙳,8355.0,Movie,https://www.youtube.com/watch?v=Dul848LMqC4
E1gPF_vQNCE,UCLnxsptAdA9as2YNPIeJ94A,Mosharraf Karim,3450.0,Natok,https://www.youtube.com/watch?v=E1gPF_vQNCE
E3OHshJ5f_w,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,1571.0,Audio-book,https://www.youtube.com/watch?v=E3OHshJ5f_w
E70d6w_Q7Us,UCfxcQjjV4Ha0tTjBtsSAm-A,BookBuzz,2126.0,Audio-book,https://youtu.be/E70d6w_Q7Us?si=ekVTJ_CaNALOWDt1
EDkR6PvPRW0,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,5466.0,Audio-book,https://www.youtube.com/watch?v=EDkR6PvPRW0
EFFxdcA_5Rk,UClGbJpMriOVQd0eLdJJoUDQ,ATN Bangla Talk Show,2858.0,Talk-show,https://www.youtube.com/watch?v=EFFxdcA_5Rk
ERBBYXssDbI,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,3061.0,Audio-book,https://www.youtube.com/watch?v=ERBBYXssDbI
ET2c6ff7fHk,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,1941.0,Audio-book,https://www.youtube.com/watch?v=ET2c6ff7fHk
ET7F_ncMQPc,UCBA6OI6vEDK13jfoiuX694A,Onnorokom Pathshala,1169.0,Education,https://www.youtube.com/watch?v=ET7F_ncMQPc
E_S3hWPl4_E,UCA4y9g_GRdNrZLH_u5LLSdw,BanglaVision NEWS,2438.0,Talk-show,https://www.youtube.com/watch?v=E_S3hWPl4_E
EbDaGaoKzvs,UCte_iwe2WaPS2lgMKPvAy8g,Tritiyo Matra,3015.0,Talk-show,https://www.youtube.com/watch?v=EbDaGaoKzvs
EbQOVrmvoC4,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,4464.0,Audio-book,https://www.youtube.com/watch?v=EbQOVrmvoC4
Ec5nIUAY344,UCwIzJ_UWnn1Uc8d1H8nCuUA,Enayet Chowdhury,1057.0,Talk-show,https://www.youtube.com/watch?v=Ec5nIUAY344
Ee0yVQDlgNk,UCEpIAe4NZDx5etCnjUy1lag,GoruPaka,300.0,Vlog,https://www.youtube.com/watch?v=Ee0yVQDlgNk
EjOY_BzCRP8,UCNUFterLJ9vpFZZ0try7sLA,Somoy TV,1841.0,News,https://www.youtube.com/watch?v=EjOY_BzCRP8
EnlsNxQXX4w,UC3wfNI_ZipV1Nihswf540oA,Farhan Ahmed Jovan,3637.0,Natok,https://www.youtube.com/watch?v=EnlsNxQXX4w
EpqporKxU84,UCs2cWnd7Sb1eXT-50oMOxlw,Jhankar Mahbub Vlogs,4000.0,Podcast,https://www.youtube.com/watch?v=EpqporKxU84
Eux_joHcmcY,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,3669.0,Audio-book,https://www.youtube.com/watch?v=Eux_joHcmcY
F-ZfPb63Go0,UCN6sm8iHiPd0cnoUardDAnw,Jamuna TV,3068.0,Talk-show,https://www.youtube.com/watch?v=F-ZfPb63Go0
F2xb7FjyK3M,UCMIHRroo4UJ1uyyxShD9pMA,SPORTS STORIES WITH SHOHAN,6133.0,Commentary,https://www.youtube.com/live/F2xb7FjyK3M?si=8JA6c4lo5nCZJVYJ
F9n9cylNfQk,UCLZLfy4DVTfpBpylslR_OPQ,Nadir On The Go,4311.0,Comedy / Satire,https://www.youtube.com/watch?v=F9n9cylNfQk
FBb8_G8W9bQ,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,2675.0,Audio-book,https://www.youtube.com/watch?v=FBb8_G8W9bQ
FCUKXWCkdhM,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,4067.0,Audio-book,https://www.youtube.com/watch?v=FCUKXWCkdhM
FOjSapwjrGA,UCqk3_x2FUhPHXU51wiR1IsA,G Series Bangla Movies,9450.0,Movie,https://www.youtube.com/watch?v=FOjSapwjrGA
FVaYV1QDnIs,UCLnxsptAdA9as2YNPIeJ94A,Sultan Entertainment,4224.0,Natok,https://www.youtube.com/watch?v=FVaYV1QDnIs
FXIjVE9voaE,UCFQjG6T8O0ZlccCF5c8rsxA,Waz Mahfil Bangla,1309.0,Waz,https://www.youtube.com/watch?v=FXIjVE9voaE
FhGwM9QftSU,UCZ1_y4N1GvURMgyaRDU6qiw,Live Update বাংলাদেশের রাজনীতি,2670.0,Talk-show,https://www.youtube.com/watch?v=FhGwM9QftSU
FhHJ_4xBls8,UCcnxh4twzKnsZVco0DvHrkQ,Jago Bangla Drama,3050.0,Natok,https://www.youtube.com/watch?v=FhHJ_4xBls8
FmlSmVW95B4,UCRu_o1djmSC8HyFaPJYLzbw,Soul Connection BoiThek,3031.0,Podcast,https://www.youtube.com/watch?v=FmlSmVW95B4
FrpXedycmZs,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,3221.0,Audio-book,https://www.youtube.com/watch?v=FrpXedycmZs
FvH5D8WLaJQ,UCNNbS9UTVrtezVUD398xGJA,Jatra Pagol,4910.0,Comedy / Satire,https://www.youtube.com/watch?v=FvH5D8WLaJQ
FyLYcCMfztI,UCu0TQNeATzQFvXB1oP_Ihng,Nexus TV News,3082.0,Talk-show,https://www.youtube.com/watch?v=FyLYcCMfztI
Fz2wlDBKVN0,UCt0CuBEsH6mAjSUaH2jCCow,As-Sunnah Foundation,1713.0,Waz,https://www.youtube.com/watch?v=Fz2wlDBKVN0
G7h-RvW_0vI,UC2PvBto6gvSLVub6CdwaivA,Mir Sabbir,2461.0,Comedy / Satire,https://www.youtube.com/watch?v=G7h-RvW_0vI
G8nGeezXZZo,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,2405.0,Audio-book,https://www.youtube.com/watch?v=G8nGeezXZZo
